input_hash,market_id,event_id,event_title,market_question,model_name,prompt_version,relevant,reason,processed_at
cf0d3694f8a303794319b8c5b6cd62d2ea6001b38e8429b8896c4f18968387b8,520750,17455,SpaceX rescues stranded astronauts before March?,SpaceX rescues stranded astronauts before March?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel,2026-06-13 19:46:26.489832+00:00
f68d99241482a901ade1a7e9bad9bc4b071ddf241b2dad24979b681aa0c00922,520981,17514,Will DeepSeek still be #1 Free app on Friday?,Will DeepSeek still be #1 Free app on Friday?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel,2026-06-13 19:46:26.489832+00:00
096daf959138a309617b8701842047f37ea292d5e2c36ab07d840c6a556d12d1,521171,17564,Will o3-mini be better than DeepSeek before March?,Will o3-mini be better than DeepSeek before March?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel,2026-06-13 19:46:26.489832+00:00
5ecf121ab3bf7e4861d6264b2cc804a32bb7720ac56640c4cfc0ff92586648c6,521484,17708,Price of dozen eggs in February?,Will egg prices be above $6.00 in February?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:46:39.904304+00:00
73c270a98d4b4d772c1c45bfb3398e33c65a1dd860aed1ed0e2a0cd85e15ab73,521541,17732,Trump pulls US from UN Human Rights Council in February?,Trump pulls US from UN Human Rights Council in February?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:46:39.904304+00:00
4b2d89002fd395264ce7907093d633041a35c1f7cc0073bb67d3b5b154f55574,521607,17740,Ukraine agrees to Trump mineral deal before April?,Ukraine agrees to Trump mineral deal before April?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:46:39.904304+00:00
b89ec8677cc58870b7714974ada5bddf284023707ab7d250f4a48db8d892fd21,521799,17780,Israel x Hamas Ceasefire Phase II by March 15?,Israel x Hamas Ceasefire Phase II by March 15?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:46:39.904304+00:00
185dd590ff37072322039b6363a681be4f3f6370547f18d3f4fca7e3d9c6427e,522041,17851,"Ireland, Norway, or Spain accepts Gazan refugees in February?","Ireland, Norway, or Spain accepts Gazan refugees in February?",llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:46:39.904304+00:00
da0f7a0b40d97c45489a73474983292fe86b1e5038645d43adca4def65c64b41,522679,18209,Will Trump cut aid to Jordan or Egypt before March?,Will Trump cut aid to Jordan or Egypt before March?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this event.,2026-06-13 19:47:00.794438+00:00
26b0f0c70653acd74f4c896a4ed99464f48f19bf1b10524b4a4462bd16c4668d,523151,18475,GPT 4.5 released by...?,Will GPT-4.5 be released by February 28?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this event.,2026-06-13 19:47:00.794438+00:00
1cb1c380447b3fed6c723cd50b1e9aedba57aba8ddfc432687f6005089c7501c,523192,18490,Price of dozen eggs in March?,Will egg prices be between $5.00 and $5.25 in March?,llama3:latest,historical-market-filter-v3,False,"The event is about predicting egg prices, which does not have a direct economic channel to affect publicly traded stocks or equity ETFs.",2026-06-13 19:47:00.794438+00:00
c9dee2ce3bf874832f64f6ec4a2234b4350dee892e280266991f82b6af800239,523193,18490,Price of dozen eggs in March?,Will egg prices be between $5.25 and $5.50 in March?,llama3:latest,historical-market-filter-v3,False,"The event is about predicting egg prices, which does not have a direct economic channel to affect publicly traded stocks or equity ETFs.",2026-06-13 19:47:00.794438+00:00
e0cb49f5ee9f937e90a5935b139167d2cfbb51837b55297c219c080992d5327b,523194,18490,Price of dozen eggs in March?,Will egg prices be between $5.50 and $5.75 in March?,llama3:latest,historical-market-filter-v3,False,"The event is about predicting egg prices, which does not have a direct economic channel to affect publicly traded stocks or equity ETFs.",2026-06-13 19:47:00.794438+00:00
117a1aa93d443ad03334c26b023090fa73cbf5f7ecbc91093548876f0f18e2e2,523195,18490,Price of dozen eggs in March?,Will egg prices be between $5.75 and $6.00 in March?,llama3:latest,historical-market-filter-v3,False,"The event is about predicting egg prices, which does not have a direct economic channel to affect publicly traded stocks or equity ETFs.",2026-06-13 19:47:00.794438+00:00
9c06746c3db605d5e829ba23db8ae228b1f8d0d4e7de3d134a0985ea95740372,523196,18490,Price of dozen eggs in March?,Will egg prices be more than $6.00 in March?,llama3:latest,historical-market-filter-v3,False,"The event is about predicting egg prices, which does not have a direct economic channel to affect publicly traded stocks or equity ETFs.",2026-06-13 19:47:00.794438+00:00
58e60ed6608a2fddd345f0d14f27a70cc0f2c1d1c8e345d3b8c5ddc4b5c70112,523329,18553,What product will Apple launch on February 19?,Will Apple launch a MacBook on February 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this event.,2026-06-13 19:47:00.794438+00:00
f7c3fe5d5fd2c879d3829ddc217e8a9b5caa780fecdb1412eac4d10a670537b8,523330,18553,What product will Apple launch on February 19?,Will Apple launch an iPhone SE on February 19?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this event.,2026-06-13 19:47:00.794438+00:00
26816ad175c038fbe870e5361f48475ddbda8da5169b0d4172ff14b4cadb3c21,523417,18575,Will Germany declare a state of emergency in February?,Will Germany declare a state of emergency in February?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this geopolitical event.,2026-06-13 19:47:12.774056+00:00
bb01417aae6cf11bb3bc9c19348ab5f187d153f31f46b0e89cffae830321e5ad,524065,19011,Will Cursor support Grok-3 before April?,Will Cursor support Grok-3 before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this AI-related event.,2026-06-13 19:47:12.774056+00:00
fe691e3ce315b3f3f19c3648dc1e1f058be421640825ff71d9d9beeac143d3d9,524161,19058,North Korea missile test by March 31?,North Korea missile test by March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this geopolitical event.,2026-06-13 19:47:12.774056+00:00
a5ab17ef507b0108ccfba5365c35bb0d076e2717640676add5739d66845332fe,524162,19059,Israel x Hamas ceasefire cancelled before April?,Israel x Hamas ceasefire cancelled before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this geopolitical event.,2026-06-13 19:47:12.774056+00:00
4815759f543adaf93e8e47dc0b0c61fd553342e1d4a1109bca7ecfa887d082f2,524166,19062,Will Russia capture Yunakivka before April?,Will Russia capture Yunakivka before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for this geopolitical event.,2026-06-13 19:47:12.774056+00:00
732f5f9fc6c92a6138ec96a63117d581443f45575f00817fffa692b2ee8b4487,524294,19125,Which company has best AI model end of March?,Will Google have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
d53e6541d9e8e6937fcd031528b88677627e8c61767485d4774d429171b3b96a,524295,19125,Which company has best AI model end of March?,Will xAI have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
55736d9f8e4fa312ed830caf6502fcd24b2a14262a44ef0c1258b3fd225bd307,524296,19125,Which company has best AI model end of March?,Will OpenAI have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
1df34b3ad9e07bc3c0419f029180ec515be27934a0acdaf8c7f37617c651659a,524297,19125,Which company has best AI model end of March?,Will Anthropic have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
1db68ae20c9cbed44595a94e9f9cc8c4a5a706e6802deb2c169c77716944660a,524298,19125,Which company has best AI model end of March?,Will Meta have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
8928d7f4e900afbb7fd37c4c59a7687896548b48af0ff0aa788258cc065508ad,524299,19125,Which company has best AI model end of March?,Will Alibaba have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
7b93a282289bf04b03699233e7d00e779bdecfa6836a710c704c6f734bbc7d3e,524300,19125,Which company has best AI model end of March?,Will DeepSeek have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
ab05d72692867197ecec85b517cfb8e97ac5d138a4bf37ec2d94a80cb64542fb,524301,19125,Which company has best AI model end of March?,Will Company A have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
2bdb097b40e5c5b5904281aced09970dff20dfd62f685c8e3a728bd0c6ab45e9,524302,19125,Which company has best AI model end of March?,Will Company B have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
6eaaeb64cd0c7ffe7cb3a581ea59f109ac177604c28f2ed6169938345540534f,524303,19125,Which company has best AI model end of March?,Will Company C have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
cc726b55123b8235016adf99c42751261b4b1a9e669a12bee6c985717002e976,524304,19125,Which company has best AI model end of March?,Will Company D have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
586b99592310d9e3e04086a9f82f377050f26d8d52cfe581e1eefa0694ef5e3f,524305,19125,Which company has best AI model end of March?,Will Company E have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
de2f248715182301a3d2f1bdadf637cfb70339d84debde3614c81971003f268b,524306,19125,Which company has best AI model end of March?,Will Company F have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
aa00693f88c6a05587346e1f5a59de9abfd51e8cff08ec336297fb75a633bff5,524307,19125,Which company has best AI model end of March?,Will Company G have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
42e66da656103f5ad8094e5cbeca1a78d5a7738f1572df57981fd48fee4e6250,524308,19125,Which company has best AI model end of March?,Will another company have the top AI model on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:21.991648+00:00
273be025dd224070cfbaf405292fef983588dad07caa3c3e568e388e82c2365b,524361,19136,Will X remove Community Notes before April?,Will X remove Community Notes before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel.,2026-06-13 19:47:33.357031+00:00
e6fd5ab5c98cbc8f2334d58e51c99c732620131112360a708c4ad49cdb45173a,525180,19611,Optifye.ai pivot before April?,Optifye.ai pivot before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel.,2026-06-13 19:47:33.357031+00:00
db4dc61813af30e5f07bf1b6c8765c3b21e9f7326ab2585105f5f37370038cab,525481,19709,Macbook Air M4 released before April?,Macbook Air M4 released before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel.,2026-06-13 19:47:33.357031+00:00
2ca8e04d9342e19f8eddfc85058067828fe1f78646cc69babdbd0008f70f7364,525895,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be less than $330b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
c8ec4d9a84a0226a2c560ea00381a813adfdc15a53b69c45e1033b57e576d7a5,525896,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be between $330b and $340b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
2d018b67bd713f05c27c4bfb876bc0e40a4f9411fff2e0354748eac7fb9cd8eb,525897,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be between $340b and $350b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
6504b6d3b7bfbf0c76ea8f8c9ae56a75901ce860c8b0b3a28007718c025f21b9,525898,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be between $350b and $360b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
522bf18c77dd4391fb547fb8402f06b7e1ea18e6b9c2df9a5c9c9e999985416c,525899,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be between $360b and $370b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
166cb6cf7d256d0b1d220586dcf14391fb7c70a48c4f1787e74e3d53d8a9425e,525900,19828,Elon Musk Net Worth on March 31?,Will Elon Musk's net worth be more than $370b on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:33.357031+00:00
0cec4064943f108afee31a60249968f171efea76a3ca41cc7a1f33c235ed4b39,525928,19830,Largest company end of March?,Will Google be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
fa0c126f711ad12937b605a021e4c10370134b4f720edc22bf0dc3d81db81c26,525929,19830,Largest company end of March?,Will Microsoft be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
6128981c6ecb8e5cd8db29c90e25440e6f3fa67959e8e7f11e8118a56a89f212,525930,19830,Largest company end of March?,Will Amazon be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
69365540bd9a57f0190f33e2d3f9d04c2e14e512cc1cbbfec7a21466d1db8d4b,525931,19830,Largest company end of March?,Will Company A be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
3dde1b7695897651e588cf5b7eb8c1366020428953dbc251167f8ad267741873,525932,19830,Largest company end of March?,Will Company B be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
4830df8f2b77de041fcd03a7572f0d5912723c03783b3c425de31ce330682a34,525933,19830,Largest company end of March?,Will Company C be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
635c65561fc370c849f7d8c629c9835ec29e18e098e0bceb6fbe016ae5654a74,525934,19830,Largest company end of March?,Will Company D be the largest company in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
0f0898a3738cbe3087d7eeefab8a12e43fca4212f75b0e4b169085f2115b551b,525935,19830,Largest company end of March?,Will another company be the largest in the world by market cap on March 31?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists.,2026-06-13 19:47:42.981728+00:00
7b20e37943af9ed0263e9165313ed7131b8edd9895f723c32eb36951844205d0,526225,19936,Zelenskyy puts on a suit by Friday?,Zelenskyy puts on a suit by Friday?,llama3:latest,historical-market-filter-v3,False,no concrete economic channel exists,2026-06-13 19:47:42.981728+00:00
8412b3e92750773e6659cfefa8af9fbd150cd5b3d4156877187b1d22a38e5a6e,526815,20316,Will Ontario cut off electricity to the US before May?,Will Ontario cut off electricity to the US before May?,llama3:latest,historical-market-filter-v3,False,Not a macroeconomic release or central bank event.,2026-06-13 19:47:52.299799+00:00
0d27cacf2c28c927874124f353e0eb28f54af6fdd8668af1aaa604090be8952d,526856,20332,Goldman Sachs lays off 1000+ in March?,Goldman Sachs lays off 1000+ in March?,llama3:latest,historical-market-filter-v3,False,Not a macroeconomic release or central bank event.,2026-06-13 19:47:52.299799+00:00
08cf1c97f9eed2e34ab43292c0a90730d0393e6279148498573b67e554e67947,526912,20378,Will Canada remove retaliatory tariffs on USA in March?,Will Canada remove retaliatory tariffs on USA in March?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel exists for celebrity trivia.,2026-06-13 19:48:03.256828+00:00
801508257502eef573ff115c07c1686d1c87eb562d50c0334864f491b6ab2936,527588,20753,Fear & Greed Index on March 31?,"Will Fear & Greed Index report ""Extreme Fear"" on March 31?",llama3:latest,historical-market-filter-v3,False,Fear & Greed Index is a sentiment indicator without a concrete economic channel.,2026-06-13 19:48:03.256828+00:00
8a8024f8e45c6a397aaf1dce718fb77ac4b6d55524ceb55678e4bc082c819830,527589,20753,Fear & Greed Index on March 31?,"Will Fear & Greed Index report ""Fear"" on March 31?",llama3:latest,historical-market-filter-v3,False,Fear & Greed Index is a sentiment indicator without a concrete economic channel.,2026-06-13 19:48:03.256828+00:00
359bea0e138fd18fa58c1c73a05d0fe6e58c8b4bc2c72a1b1dab1434fc8fff3f,527590,20753,Fear & Greed Index on March 31?,"Will Fear & Greed Index report ""Neutral"" on March 31?",llama3:latest,historical-market-filter-v3,False,Fear & Greed Index is a sentiment indicator without a concrete economic channel.,2026-06-13 19:48:03.256828+00:00
46a42554a6bdd9d60179a255b91c7cf27ae0e2930eec2cccda32ca4ee65b793b,527591,20753,Fear & Greed Index on March 31?,"Will Fear & Greed Index report ""Greed"" on March 31?",llama3:latest,historical-market-filter-v3,False,Fear & Greed Index is a sentiment indicator without a concrete economic channel.,2026-06-13 19:48:03.256828+00:00
80e96852cce5817d2ecaec441e86a1954ed9d47e831d53e626f851d91f28cc08,527592,20753,Fear & Greed Index on March 31?,"Will Fear & Greed Index report ""Extreme Greed"" on March 31?",llama3:latest,historical-market-filter-v3,False,Fear & Greed Index is a sentiment indicator without a concrete economic channel.,2026-06-13 19:48:03.256828+00:00
4ed1b6dc9ae834a90bc733968d4d36f82739fbb6b0a6507f11156c1baa20d1bb,527863,20813,Trump meets with Carney in March?,Trump meets with Carney in March?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a concrete economic channel.,2026-06-13 19:48:20.562138+00:00
10602f472291118a97a55d462dc08227615a6bc8b49b82477c200d4928d39c19,527959,20861,Will Trump invoke Alien Enemies Act for deportations to Guantanamo?,Will Trump invoke Alien Enemies Act for deportations to Guantanamo?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a concrete economic channel.,2026-06-13 19:48:20.562138+00:00
632a58f570810b7dd21c9040585079d8fb7790f07bf82e2b3deadee1d22c3d53,528329,20975,Will Canada block Pornhub in the U.S. before May?,Will Canada block Pornhub in the U.S. before May?,llama3:latest,historical-market-filter-v3,False,Geopolitical event without a concrete economic channel.,2026-06-13 19:48:20.562138+00:00
01303a1272c4d45eef59507562be32ec0158ee6da5e6386f15d39ffb8ff2de24,528639,21166,Will egg prices drop this week?,Will egg prices drop this week?,llama3:latest,historical-market-filter-v3,False,Sports-related question.,2026-06-13 19:48:29.470864+00:00
fa98e5af177239748e819e73004c28c8842d0a43ccc933df4e410b7b180cb97f,529617,21355,Heathrow airport fire foul play confirmed before April?,Heathrow airport fire foul play confirmed before April?,llama3:latest,historical-market-filter-v3,False,No concrete economic channel.,2026-06-13 19:48:38.686385+00:00
225b6fdbc08b482c03099308b1ef6708fca1af995740dff6618b28968d225c95,531671,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Billion"" 10+ times during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
4db48a19dbbda0bb425c20ce303d6599ca6648437dee485d954311778f0dfda4,531672,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Percent"" 10+ times during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
4b8a6694ae21bb1386c4fb1cddb595c5337c9ef9db7466d1b21c02d3f32fb891,531673,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Tariff"" 15+ times during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
8bb577c06aa0231deab42849ce21b9e566e5a647257ae1743b20f5a034e2828e,531674,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""China"" 3+ times during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
1b2e7fb74e8f6206be90ddd2c67a4eaf7a40e291237d1aaff14fd9bf5822f749,531675,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Made in America"" 2+ times during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
0a3d4aa058dddb1522856131d234e6052c3050c7369cd914e3c95ae73da48e07,531676,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""VAT"" or ""Value added tax"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
b5bf913923fb6776e5fd26abb87f802b2ebfe848888c76dfa9ed8942c8a054fe,531677,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""India"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
106601db0e0f69c587fe227ea677f7ef701eabe256e05a61eb51449673542b34,531678,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Japan"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
da18a29ddc04378038882d31ae0797018a2263797c6c0c2fdaf098b76889f577,531679,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Fantastic job"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
289470bceacc5d592f3eb6fa5adc7e4482824ae8ebd76109fd8948818f1f96e7,531680,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Deficit"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
61492e7d782389b2976d846ddd90bf650200c24545b854d7b20fb43cef46876f,531681,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Apple"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:43.294984+00:00
32f8e1059b00423c92f99f60e6e16c6350a7d820688d2cd411fc2c850593f1e5,531682,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Mandate"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
dc5a7ce2980744e290a91fb6bf3d17f62bc693adb1150996403f05991bcb1463,531683,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Mineral"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
ac30f81390f311079dcf83291a37b42a182351a63fb8a8324f0a5d27cf98c186,531684,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Farmer"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
ec556663f351a752d7e40dbd4bcc7ff2ae5e1f749a89fe0546d06f55a3f73f55,531685,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Electricity"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
8969f94204dbe264f3df7c33c199b7620443e55fbd3d5200ac7b7de12566daff,531686,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Elon"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
9d422e5efee74c977a63227f54cb1289ea13046648fe10f26f413197650179af,531687,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""NAFTA"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
f2a51ba095443102da587057e4c9569994175b14f189c915b737881ab2c1cfe0,531689,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""AI"" or ""Artificial Intelligence"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
a8fee7c1660e10adc52c36059cd5df393e6f4794daf8b483de32d7808d3c05ae,531690,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""MAGA"" or ""Make America Great Again"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
3655850b75da9b063ededbb26c0f026fa67b8f45a3e87a741771991ce9895751,531691,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Crypto"" or ""Bitcoin"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
340a9363740ef368f521038e9e56c0d025be0040605317b03ae91489d63835d9,531739,21725,What will Trump say during Tariff event on April 2?,"Will Trump say ""Tesla"" during tariff event on April 2?",llama3:latest,historical-market-filter-v3,False,Speech-word prediction markets are excluded from this strategy.,2026-06-13 19:48:47.083201+00:00
80c11584104ea7e4d4564ab5a32a95b91894ac7f6a30ac2c1709b2286dda87c6,532744,21905,Largest company end of April?,Will Apple be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,Company-specific question without macroeconomic implications.,2026-06-13 19:48:47.083201+00:00
a1a3a98b9c5e5aca3a79b8d3cef319e395a00a4260bd80eb0752f3566112c462,532745,21905,Largest company end of April?,Will Amazon be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,Company-specific question without macroeconomic implications.,2026-06-13 19:48:47.083201+00:00
04f99ba14cd43c270ec782bd689008a3bb358ae6da8956732f556bf4ffefe736,532746,21905,Largest company end of April?,Will NVIDIA be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,Company-specific question without macroeconomic implications.,2026-06-13 19:48:47.083201+00:00
b41355655ffd7e1fe44abf31b8b1976e9112aef384fa9727c8b49f51e25b1ed9,532747,21905,Largest company end of April?,Will Microsoft be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,Company-specific question without macroeconomic implications.,2026-06-13 19:48:47.083201+00:00
7e48a7c9950c6d7a0ff597b40dfe4adaf9eabdc9132e0bdf60967987417332e6,532748,21905,Largest company end of April?,Will Google be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:48:59.371036+00:00
7e296f0ae0f67b0b6e065d4b42f76cdd1b176981dc5f3141debd584ebcee971a,532749,21905,Largest company end of April?,Will Company A be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:48:59.371036+00:00
ca0bb884ff17b4f8bf9a13b3ad9383f7dc27a6f01c37bab7eb0af59d85fb131b,532750,21905,Largest company end of April?,Will Company B be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:48:59.371036+00:00
482b3725895bb20b431dbd1b7682c58213c373c80ef54daa36c1fc52695de90e,532751,21905,Largest company end of April?,Will Company C be the largest company in the world by market cap on April 30?,llama3:latest,historical-market-filter-v3,False,The event is not related to financial markets.,2026-06-13 19:48:59.371036+00:00
